Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-09-27,2017,9,27,Wednesday,39,2017-39,94.97,95.72,94.58,95.18,15090200,83.94,0.01579498319366368,81.71357142857143,81.1168
2017-09-28,2017,9,28,Thursday,39,2017-39,95.59,95.88,94.91,95.38,10270400,84.12,0.002101324200539656,82.15214285714285,81.19059999999999
2017-09-29,2017,9,29,Friday,39,2017-39,95.3,95.52,95.02,95.51,11438400,84.23,0.0013630555882331308,82.51214285714285,81.2666
2017-10-02,2017,10,2,Monday,40,2017-40,95.77,96.88,95.46,96.84,13797200,85.4,0.013925128735680747,82.88642857142858,81.37140000000001
2017-10-03,2017,10,3,Tuesday,40,2017-40,96.83,97.43,96.77,97.35,9633500,85.85,0.0052664848667955955,83.27642857142857,81.47840000000001
2017-10-04,2017,10,4,Wednesday,40,2017-40,97.3,97.44,96.28,96.36,12166600,84.98,-0.010169513817136044,83.61571428571428,81.5412
2017-10-05,2017,10,5,Thursday,40,2017-40,96.0,97.4,95.55,97.09,14236200,86.12,0.013465535336413925,83.99571428571429,81.64219999999999
2017-10-06,2017,10,6,Friday,40,2017-40,97.55,97.64,96.47,96.92,10231900,85.97,-0.0017508975509226143,84.28285714285714,81.74680000000001
2017-10-09,2017,10,9,Monday,41,2017-41,96.96,97.07,96.14,96.41,7765100,85.52,-0.00526190571058982,84.47357142857143,81.8472
2017-10-10,2017,10,10,Tuesday,41,2017-41,96.46,97.18,96.24,97.13,10631500,86.16,0.007467815508291453,84.66857142857143,81.95120000000001
2017-10-11,2017,10,11,Wednesday,41,2017-41,96.83,97.01,96.14,96.84,14283600,85.9,-0.002985704780581022,84.81785714285715,82.0284
2017-10-12,2017,10,12,Thursday,41,2017-41,97.3,97.5,95.62,95.99,18251600,85.15,-0.008777266482808854,84.92642857142857,82.0892
2017-10-13,2017,10,13,Friday,41,2017-41,95.48,96.71,94.96,95.86,13190600,85.03,-0.001354496948685835,85.07142857142857,82.1582
2017-10-16,2017,10,16,Monday,42,2017-42,96.34,97.95,96.34,97.84,12434000,86.79,0.020654912787995583,85.36857142857143,82.242
2017-10-17,2017,10,17,Tuesday,42,2017-42,98.07,98.18,97.32,97.62,10335700,86.59,-0.002248214680195759,85.55785714285715,82.31540000000001
2017-10-18,2017,10,18,Wednesday,42,2017-42,98.15,98.55,97.63,97.99,10158600,86.92,0.0037900927549827657,85.75785714285715,82.4014
2017-10-19,2017,10,19,Thursday,42,2017-42,97.19,98.2,97.09,98.11,9133900,87.03,0.0012245969854129957,85.95785714285715,82.4924
2017-10-20,2017,10,20,Friday,42,2017-42,99.28,99.89,98.73,99.51,15326600,88.27,0.014269899557187493,86.16285714285713,82.6318
2017-10-23,2017,10,23,Monday,43,2017-43,99.51,99.99,99.24,99.34,9238600,88.12,-0.0017085764001070203,86.32500000000002,82.7818
2017-10-24,2017,10,24,Tuesday,43,2017-43,99.88,101.19,99.76,100.92,13000800,89.52,0.01590514643252372,86.64928571428572,82.9408
2017-10-25,2017,10,25,Wednesday,43,2017-43,101.25,101.45,100.19,101.02,14632700,89.61,0.0009908125276338886,86.89857142857143,83.0974
2017-10-26,2017,10,26,Thursday,43,2017-43,101.35,102.42,101.32,101.74,13054400,90.25,0.007127197556836995,87.2042857142857,83.2782
2017-10-27,2017,10,27,Friday,43,2017-43,101.43,102.23,101.05,101.77,10400400,90.28,0.0002948650037339906,87.5442857142857,83.485
2017-10-30,2017,10,30,Monday,44,2017-44,101.13,101.93,100.87,101.41,8839500,89.96,-0.003537337007917918,87.8157142857143,83.6838
2017-10-31,2017,10,31,Tuesday,44,2017-44,101.37,101.7,100.57,100.61,8690200,89.25,-0.007888710274660538,88.05499999999999,83.87020000000001
2017-11-01,2017,11,1,Wednesday,44,2017-44,101.1,101.7,100.73,100.92,8418200,89.52,0.0030812736797471985,88.36714285714285,84.0456
2017-11-02,2017,11,2,Thursday,44,2017-44,100.87,101.77,100.16,101.59,8731800,90.12,0.006638767785792199,88.73071428571428,84.23119999999999
2017-11-03,2017,11,3,Friday,44,2017-44,101.1,101.53,100.73,101.41,7103500,89.96,-0.001771802234766806,88.95714285714284,84.41619999999999
2017-11-06,2017,11,6,Monday,45,2017-45,101.34,101.69,100.66,100.78,8121500,89.4,-0.006212399627030463,89.15785714285714,84.5834
2017-11-07,2017,11,7,Tuesday,45,2017-45,100.56,100.75,98.25,98.75,18822600,87.6,-0.020142649578302585,89.20642857142856,84.71979999999999
2017-11-08,2017,11,8,Wednesday,45,2017-45,98.27,98.37,97.15,97.64,18524700,86.61,-0.011240775706804262,89.17642857142857,84.84519999999999
2017-11-09,2017,11,9,Thursday,45,2017-45,97.12,98.22,96.81,97.63,13697800,86.6,-0.0001021806585754792,89.05714285714285,84.9666
2017-11-10,2017,11,10,Friday,45,2017-45,97.81,98.34,97.5,97.51,9314000,86.5,-0.0012292003669717166,88.94142857142856,85.0934
2017-11-13,2017,11,13,Monday,46,2017-46,96.69,98.05,96.62,97.86,9303100,86.81,0.00358938159067268,88.74785714285713,85.21220000000001
2017-11-14,2017,11,14,Tuesday,46,2017-46,97.34,97.78,96.85,97.27,11043800,86.28,-0.0060291669299666895,88.51,85.359
2017-11-15,2017,11,15,Wednesday,46,2017-46,96.39,98.74,95.95,98.19,15384100,87.1,0.00945830746626064,88.285,85.5116
2017-11-16,2017,11,16,Thursday,46,2017-46,98.53,99.06,98.31,98.47,9808000,87.35,0.0028516017014483808,88.07571428571428,85.6972
2017-11-17,2017,11,17,Friday,46,2017-46,97.82,98.41,97.57,98.14,9017900,87.06,-0.0033510508303559172,87.86857142857143,85.87880000000001
2017-11-20,2017,11,20,Monday,47,2017-47,98.45,99.15,97.76,99.01,9483200,87.83,0.008864667703131657,87.76714285714286,86.0516
2017-11-21,2017,11,21,Tuesday,47,2017-47,99.5,99.55,98.91,98.93,13389400,87.76,-0.0008079584208491308,87.64142857142858,86.20360000000001
2017-11-22,2017,11,22,Wednesday,47,2017-47,99.03,99.52,98.59,98.64,7342200,87.5,-0.0029314675246883137,87.4542857142857,86.34580000000001
2017-11-24,2017,11,24,Friday,47,2017-47,98.83,98.9,98.26,98.32,3680000,87.22,-0.0032439565353072908,87.25857142857144,86.48559999999999
2017-11-27,2017,11,27,Monday,48,2017-48,98.31,99.13,97.93,97.93,13076200,86.87,-0.00396658113405346,87.07785714285714,86.60699999999999
2017-11-28,2017,11,28,Tuesday,48,2017-48,98.21,101.7,97.97,101.36,16773000,89.91,0.03502479281211768,87.24285714285715,86.76619999999998
2017-11-29,2017,11,29,Wednesday,48,2017-48,102.41,104.22,101.96,103.73,21105500,92.01,0.023382088409117374,87.62857142857142,86.94939999999998
2017-11-30,2017,11,30,Thursday,48,2017-48,104.74,106.66,104.04,104.52,23945900,92.72,0.00761575912411061,88.0657142857143,87.1352
2017-12-01,2017,12,1,Friday,48,2017-48,104.9,105.32,102.2,104.79,19683500,92.95,0.0025832002454171388,88.52642857142858,87.318
2017-12-04,2017,12,4,Monday,49,2017-49,107.73,108.4,106.77,106.95,23576600,94.87,0.02061276650229482,89.10214285714285,87.54279999999999
2017-12-05,2017,12,5,Tuesday,49,2017-49,105.58,107.41,104.12,105.72,17193900,93.78,-0.011500775116745965,89.63785714285713,87.7584
2017-12-06,2017,12,6,Wednesday,49,2017-49,105.55,105.76,104.53,104.93,15476200,93.08,-0.00747248795750699,90.06500000000001,87.9674
2017-12-07,2017,12,7,Thursday,49,2017-49,103.95,105.19,103.73,104.62,13371800,92.8,-0.0029542528511589117,90.45428571428572,88.1446
2017-12-08,2017,12,8,Friday,49,2017-49,104.75,105.94,104.34,105.93,13506900,93.97,0.01252145984580566,90.94785714285715,88.3416
2017-12-11,2017,12,11,Monday,50,2017-50,105.72,106.06,105.31,105.62,10591200,93.69,-0.0029265263583859724,91.36642857142859,88.5308
2017-12-12,2017,12,12,Tuesday,50,2017-50,106.91,107.37,105.54,106.85,15508800,94.78,0.011645433681230388,91.86785714285715,88.7184
2017-12-13,2017,12,13,Wednesday,50,2017-50,106.7,107.11,105.48,105.51,15020300,93.59,-0.012540737050534156,92.30285714285715,88.8732
2017-12-14,2017,12,14,Thursday,50,2017-50,106.12,106.45,104.64,104.66,13034200,92.84,-0.008056261940109,92.7042857142857,89.03040000000001
2017-12-15,2017,12,15,Friday,50,2017-50,105.79,106.52,105.2,106.14,29350600,94.15,0.014141096716923096,93.22428571428573,89.191
2017-12-18,2017,12,18,Monday,51,2017-51,107.19,107.63,106.48,106.96,12713100,94.88,0.00772555969973876,93.57928571428572,89.3692
2017-12-19,2017,12,19,Tuesday,51,2017-51,107.35,107.49,106.44,106.51,12149900,94.48,-0.004207038835361332,93.75571428571428,89.5484
2017-12-20,2017,12,20,Wednesday,51,2017-51,107.6,107.73,106.09,106.14,13091500,94.15,-0.003473909021375121,93.85785714285714,89.70819999999999
2017-12-21,2017,12,21,Thursday,51,2017-51,106.59,108.07,106.56,107.83,12323700,95.65,0.01592232352007872,94.05071428571429,89.9032
2017-12-22,2017,12,22,Friday,51,2017-51,108.2,108.46,106.81,107.45,14573400,95.31,-0.0035240675821436307,94.08214285714287,90.10640000000001
2017-12-26,2017,12,26,Tuesday,52,2017-52,107.2,107.99,106.4,107.02,7403700,94.93,-0.00400182981957542,94.16428571428573,90.30439999999999
2017-12-27,2017,12,27,Wednesday,52,2017-52,106.67,107.29,106.67,107.22,9496500,95.11,0.0018687555452687743,94.3092857142857,90.4708
2017-12-28,2017,12,28,Thursday,52,2017-52,107.4,107.84,107.16,107.79,7440600,95.62,0.005316175385898569,94.51071428571429,90.6514
2017-12-29,2017,12,29,Friday,52,2017-52,108.09,108.28,106.94,106.94,8925700,94.86,-0.007885695555084227,94.57428571428571,90.81020000000001
2018-01-02,2018,1,2,Tuesday,00,2018-00,107.63,108.02,106.81,107.95,13578800,95.76,0.009444464729753799,94.72214285714286,90.98479999999999
2018-01-03,2018,1,3,Wednesday,00,2018-00,107.86,108.49,107.48,108.06,11901000,95.86,0.0010191083411519308,94.79928571428572,91.1366
2018-01-04,2018,1,4,Thursday,00,2018-00,108.36,110.03,108.2,109.04,12953700,97.23,0.014325659610955332,95.0592857142857,91.31880000000001
2018-01-05,2018,1,5,Friday,00,2018-00,109.26,109.55,107.78,108.34,14155000,96.6,-0.006419832601299524,95.32785714285716,91.46039999999999
2018-01-08,2018,1,8,Monday,01,2018-01,108.15,108.68,107.7,108.5,12466500,96.75,0.0014770024510879498,95.51357142857144,91.6032
2018-01-09,2018,1,9,Tuesday,01,2018-01,108.72,109.63,108.49,109.05,13292300,97.24,0.005069146082978371,95.68214285714285,91.74300000000001
2018-01-10,2018,1,10,Wednesday,01,2018-01,109.47,110.7,109.39,110.25,15834500,98.31,0.011004059202290417,95.9557142857143,91.90359999999998
2018-01-11,2018,1,11,Thursday,01,2018-01,110.67,110.93,110.05,110.84,13676800,98.83,0.005351420833080045,96.28999999999999,92.08099999999999
2018-01-12,2018,1,12,Friday,01,2018-01,111.65,112.85,110.84,112.67,18884200,100.47,0.016510170585591677,96.63428571428571,92.30539999999999
2018-01-16,2018,1,16,Tuesday,02,2018-02,111.51,113.43,111.07,112.27,22703300,100.11,-0.003550068665442052,96.97714285714287,92.51719999999999
2018-01-17,2018,1,17,Wednesday,02,2018-02,111.89,113.3,111.31,112.99,14940300,100.75,0.006413164156882756,97.39285714285714,92.7298
2018-01-18,2018,1,18,Thursday,02,2018-02,112.76,113.72,112.27,113.26,14572900,100.99,0.0023897441070066527,97.81285714285715,92.9504
2018-01-19,2018,1,19,Friday,02,2018-02,113.94,114.34,112.8,113.01,18785500,100.77,-0.002207498347832404,98.18071428571429,93.17779999999999
2018-01-22,2018,1,22,Monday,03,2018-03,112.66,114.39,112.5,114.33,12475700,101.95,0.011680554151727751,98.68714285714285,93.4648
2018-01-23,2018,1,23,Tuesday,03,2018-03,113.67,114.64,113.35,114.21,12320800,101.84,-0.001049751422126155,99.12142857142858,93.7694
2018-01-24,2018,1,24,Wednesday,03,2018-03,114.86,116.0,114.66,115.67,15904500,103.14,0.012783386863711277,99.64142857142856,94.1002
2018-01-25,2018,1,25,Thursday,03,2018-03,116.04,116.17,115.08,115.7,13510000,103.17,0.0002594161516622506,100.0657142857143,94.43360000000001
2018-01-26,2018,1,26,Friday,03,2018-03,115.7,116.32,114.96,116.32,13883900,103.72,0.0053586195156070104,100.57428571428571,94.7718
2018-01-29,2018,1,29,Monday,04,2018-04,116.02,117.35,116.02,116.2,11679900,103.61,-0.0010315718811924057,101.0642857142857,95.11840000000001
2018-01-30,2018,1,30,Tuesday,04,2018-04,115.53,116.6,114.98,115.11,14279100,102.64,-0.009380327158348911,101.45,95.42919999999998
2018-01-31,2018,1,31,Wednesday,04,2018-04,115.65,116.66,115.16,115.67,13141400,103.14,0.004864803029664522,101.795,95.745
2018-02-01,2018,2,1,Thursday,04,2018-04,115.77,116.99,115.48,116.87,13800600,104.21,0.010374426937737713,102.17928571428571,96.088
2018-02-02,2018,2,2,Friday,04,2018-04,116.49,116.92,114.09,114.28,16477300,101.9,-0.022161393283832154,102.28142857142858,96.36939999999998
2018-02-05,2018,2,5,Monday,05,2018-05,113.0,114.59,103.98,108.8,30097600,97.01,-0.04795226845028566,102.05999999999999,96.55439999999999
2018-02-06,2018,2,6,Tuesday,05,2018-05,106.85,112.48,106.61,112.11,33114800,99.97,0.03042262767620718,102.00428571428571,96.8038
2018-02-07,2018,2,7,Wednesday,05,2018-05,111.55,114.45,111.15,112.87,21878300,100.64,0.006779188609900677,101.97928571428572,97.07220000000001
2018-02-08,2018,2,8,Thursday,05,2018-05,113.11,113.11,107.84,107.88,27425800,96.19,-0.0442102663412266,101.65214285714285,97.2586
2018-02-09,2018,2,9,Friday,05,2018-05,109.1,111.05,106.23,110.04,28188000,98.12,0.020022412094314213,101.37857142857142,97.42280000000001
2018-02-12,2018,2,12,Monday,06,2018-06,111.17,112.73,110.07,111.74,18043300,99.64,0.015448702691686744,101.22142857142856,97.5754
2018-02-13,2018,2,13,Tuesday,06,2018-06,111.32,113.05,110.8,112.43,16358200,100.25,0.006175119667638285,101.015,97.726
2018-02-14,2018,2,14,Wednesday,06,2018-06,112.63,115.27,112.53,115.03,15186900,102.57,0.023125766924390723,100.97214285714287,97.9184
2018-02-15,2018,2,15,Thursday,06,2018-06,115.74,115.99,114.22,115.51,12130200,103.0,0.0041726346218959876,100.9207142857143,98.081
2018-02-16,2018,2,16,Friday,06,2018-06,114.55,116.07,114.5,114.68,13214300,102.26,-0.007185639299084778,100.82428571428572,98.25059999999999
2018-02-20,2018,2,20,Tuesday,07,2018-07,114.65,115.39,113.97,114.71,13461500,102.28,0.0002617302217977624,100.79857142857144,98.43459999999999
2018-02-21,2018,2,21,Wednesday,07,2018-07,115.0,117.45,114.67,115.19,14212500,102.71,0.004184499272076092,100.76785714285714,98.6328
2018-02-22,2018,2,22,Thursday,07,2018-07,115.5,116.43,114.76,114.98,17070400,102.53,-0.0018230340045646276,100.64785714285715,98.804
2018-02-23,2018,2,23,Friday,07,2018-07,115.31,117.39,115.31,117.31,12162500,104.6,0.020264278366882937,100.84071428571428,99.0222
2018-02-26,2018,2,26,Monday,08,2018-08,118.14,118.9,117.32,118.77,16511200,105.9,0.012445649296079386,101.47571428571429,99.24459999999999
2018-02-27,2018,2,27,Tuesday,08,2018-08,118.91,119.33,117.35,117.36,17563300,104.65,-0.011871800062386861,101.80999999999999,99.4658
2018-02-28,2018,2,28,Wednesday,08,2018-08,117.82,118.49,115.34,115.5,17735600,102.99,-0.015848474403076795,101.97785714285713,99.66879999999999
2018-03-01,2018,3,1,Thursday,08,2018-08,115.48,116.64,112.65,113.43,18690000,101.14,-0.017922056621724636,102.33142857142857,99.80860000000001
2018-03-02,2018,3,2,Friday,08,2018-08,112.39,113.56,111.12,113.32,18353700,101.04,-0.0009698255053320892,102.53999999999999,99.93180000000001
2018-03-05,2018,3,5,Monday,09,2018-09,112.05,115.93,111.89,115.06,13933000,102.6,0.015354608560885774,102.75142857142858,100.0942
2018-03-06,2018,3,6,Tuesday,09,2018-09,115.64,115.82,114.32,115.16,10674400,102.69,0.0008691561555633776,102.92571428571429,100.265
2018-03-07,2018,3,7,Wednesday,09,2018-09,113.75,115.1,113.11,114.73,13006500,102.3,-0.0037340219124236684,102.90642857142856,100.39800000000001
2018-03-08,2018,3,8,Thursday,09,2018-09,115.11,115.23,113.21,114.74,11173700,102.31,8.732968567204402e-05,102.85714285714286,100.538
2018-03-09,2018,3,9,Friday,09,2018-09,116.55,118.08,115.67,118.04,15366600,105.25,0.02876057558883849,103.07071428571429,100.7444
2018-03-12,2018,3,12,Monday,10,2018-10,118.0,118.75,117.25,117.66,12339300,104.91,-0.0032192380716146163,103.25857142857141,100.9404
2018-03-13,2018,3,13,Tuesday,10,2018-10,118.2,118.47,115.83,116.25,13312300,103.66,-0.01198358072513206,103.32642857142856,101.10119999999999
2018-03-14,2018,3,14,Wednesday,10,2018-10,116.56,116.59,114.6,114.95,12905100,102.5,-0.011182850053523263,103.32428571428571,101.25399999999999
2018-03-15,2018,3,15,Thursday,10,2018-10,115.87,116.0,114.83,115.24,8748000,102.76,0.002522726459025293,103.19285714285715,101.39399999999999
2018-03-16,2018,3,16,Friday,10,2018-10,115.34,116.6,115.34,115.44,19888900,102.94,0.0017356714298326636,102.98142857142857,101.53560000000002
2018-03-19,2018,3,19,Monday,11,2018-11,115.1,115.45,113.3,114.53,13214900,102.12,-0.007883002740895706,102.80071428571429,101.6334
2018-03-20,2018,3,20,Tuesday,11,2018-11,114.87,115.45,114.45,114.64,9921200,102.22,0.0009605857286902886,102.74571428571429,101.74580000000002
2018-03-21,2018,3,21,Wednesday,11,2018-11,114.81,116.63,114.21,114.74,13633000,102.31,0.0008722656613557866,102.8292857142857,101.85700000000001
2018-03-22,2018,3,22,Thursday,11,2018-11,113.2,113.6,109.54,109.95,22550400,98.04,-0.04174658138982712,102.615,101.87299999999999
2018-03-23,2018,3,23,Friday,11,2018-11,110.27,110.92,106.76,107.01,23081500,95.42,-0.026739529291959774,102.10214285714287,101.8152
2018-03-26,2018,3,26,Monday,12,2018-12,109.19,111.16,108.65,110.31,20217500,98.36,0.030838375301538656,101.79285714285716,101.8058
2018-03-27,2018,3,27,Tuesday,12,2018-12,111.07,111.69,107.3,108.17,18039900,96.45,-0.019399992677843092,101.375,101.72540000000001
2018-03-28,2018,3,28,Wednesday,12,2018-12,108.28,109.17,106.65,108.0,19189300,96.3,-0.001571633055598265,100.94571428571429,101.64920000000001
2018-03-29,2018,3,29,Thursday,12,2018-12,108.5,110.78,107.78,109.97,13274600,98.06,0.018240912283286947,100.43214285714285,101.59540000000001
2018-04-02,2018,4,2,Monday,13,2018-13,109.96,110.73,106.08,107.85,18822500,96.17,-0.019278064217006285,99.80785714285715,101.499
2018-04-03,2018,4,3,Tuesday,13,2018-13,108.36,109.5,107.26,109.33,14050700,97.49,0.013722796713808494,99.36714285714285,101.4334
2018-04-04,2018,4,4,Wednesday,13,2018-13,107.1,111.21,107.02,110.99,15302600,98.97,0.015183318556447611,99.115,101.37380000000002
2018-04-05,2018,4,5,Thursday,13,2018-13,111.63,112.83,111.39,111.88,16627000,100.27,0.013130587628641166,98.93714285714285,101.3424
2018-04-06,2018,4,6,Friday,13,2018-13,110.55,111.55,107.82,109.09,18906000,97.77,-0.024937573128105073,98.56785714285714,101.235
2018-04-09,2018,4,9,Monday,14,2018-14,110.01,112.98,109.89,110.4,15974300,98.94,0.012008481367469459,98.34071428571428,101.15039999999999
2018-04-10,2018,4,10,Tuesday,14,2018-14,112.13,112.87,111.42,112.51,13951400,100.83,0.019112568508269145,98.24142857142859,101.09259999999999
2018-04-11,2018,4,11,Wednesday,14,2018-14,111.66,111.81,110.52,110.62,14503300,99.14,-0.0167986475368872,98.015,101.00319999999999
2018-04-12,2018,4,12,Thursday,14,2018-14,111.56,114.39,111.5,113.37,16435500,101.6,0.024859842903382168,98.26928571428572,100.98240000000001
2018-04-13,2018,4,13,Friday,14,2018-14,115.02,115.15,109.05,110.3,39152800,98.85,-0.027079336935791787,98.51428571428572,100.89659999999999
2018-04-16,2018,4,16,Monday,15,2018-15,110.94,111.47,109.79,110.21,16580500,98.77,-0.0008159559995032373,98.54357142857143,100.7878
2018-04-17,2018,4,17,Tuesday,15,2018-15,111.37,111.92,109.99,110.21,15501400,98.77,0.0,98.70928571428571,100.72519999999999
2018-04-18,2018,4,18,Wednesday,15,2018-15,110.53,111.07,108.89,109.32,16081400,97.97,-0.008075616199556213,98.82857142857142,100.7444
2018-04-19,2018,4,19,Thursday,15,2018-15,109.53,111.87,109.5,111.72,17911000,100.12,0.021953808686269616,98.97571428571428,100.7474
2018-04-20,2018,4,20,Friday,15,2018-15,112.3,112.74,110.88,111.47,15584400,99.9,-0.0022376855476496926,99.24214285714285,100.73259999999999
2018-04-23,2018,4,23,Monday,16,2018-16,111.57,111.95,110.63,110.93,11285800,99.42,-0.004844350644168327,99.38000000000001,100.79719999999999
2018-04-24,2018,4,24,Tuesday,16,2018-16,111.75,112.9,109.59,110.41,16453100,98.95,-0.004687510911829507,99.37857142857142,100.81380000000001
2018-04-25,2018,4,25,Wednesday,16,2018-16,110.27,110.53,108.6,109.99,13548200,98.57,-0.0038041553176059173,99.25714285714287,100.7924
2018-04-26,2018,4,26,Thursday,16,2018-16,109.97,110.82,109.34,110.1,10299500,98.67,0.0009999873066626197,99.32142857142857,100.7608
2018-04-27,2018,4,27,Friday,16,2018-16,109.55,110.16,109.13,109.4,9384000,98.04,-0.0063575710170907795,99.25714285714287,100.67020000000001
2018-04-30,2018,4,30,Monday,17,2018-17,109.75,110.3,108.75,108.78,13744900,97.49,-0.00566755799475227,99.0185714285714,100.56
2018-05-01,2018,5,1,Tuesday,17,2018-17,108.45,108.97,107.54,108.78,10503400,97.49,0.0,98.90071428571427,100.46459999999999
2018-05-02,2018,5,2,Wednesday,17,2018-17,108.11,109.49,107.73,107.92,12162100,96.72,-0.007905758228108462,98.55214285714285,100.35340000000001
2018-05-03,2018,5,3,Thursday,17,2018-17,107.59,107.77,105.18,107.24,15379100,96.11,-0.006301013614569029,98.35642857142857,100.22139999999999
2018-05-04,2018,5,4,Friday,17,2018-17,106.43,108.74,105.98,108.43,11967900,97.17,0.011096654555442287,98.24214285714285,100.1142
2018-05-07,2018,5,7,Monday,18,2018-18,108.76,109.68,108.36,109.37,9356700,98.02,0.00866921003483112,98.18857142857142,99.9826
2018-05-08,2018,5,8,Tuesday,18,2018-18,109.53,111.34,109.28,110.99,12543200,99.47,0.0148119434886691,98.29571428571428,99.85400000000001
2018-05-09,2018,5,9,Wednesday,18,2018-18,111.44,113.64,111.03,113.41,11368100,101.64,0.021804117911316645,98.40428571428572,99.79379999999999
2018-05-10,2018,5,10,Thursday,18,2018-18,113.19,114.44,112.75,114.29,9159700,102.43,0.007759176748246777,98.58500000000001,99.7826
2018-05-11,2018,5,11,Friday,18,2018-18,114.49,114.73,113.67,113.86,10253000,102.04,-0.003762233459736697,98.77214285714285,99.80059999999999
2018-05-14,2018,5,14,Monday,19,2018-19,114.11,114.7,113.74,113.9,8710700,102.08,0.00035133338083581656,98.99571428571429,99.8214
2018-05-15,2018,5,15,Tuesday,19,2018-19,113.91,113.91,112.57,113.03,11536200,101.3,-0.00763827538630113,99.19071428571428,99.79540000000001
2018-05-16,2018,5,16,Wednesday,19,2018-19,112.89,113.69,112.63,113.34,7571100,101.58,0.0027424324770524144,99.39857142857144,99.7732
2018-05-17,2018,5,17,Thursday,19,2018-19,113.2,113.41,112.2,112.96,8617200,101.23,-0.003352717912017633,99.62642857142858,99.75179999999999
2018-05-18,2018,5,18,Friday,19,2018-19,112.75,112.8,110.84,111.13,11806300,99.59,-0.016200419638528474,99.77642857142858,99.6974
2018-05-21,2018,5,21,Monday,20,2018-20,112.05,112.54,111.92,112.15,9441900,100.51,0.009178743036178272,99.99214285714287,99.6026
2018-05-22,2018,5,22,Tuesday,20,2018-20,112.35,114.29,112.29,113.01,11507600,101.28,0.007668043505736133,100.31785714285715,99.53
2018-05-23,2018,5,23,Wednesday,20,2018-20,112.51,112.77,111.12,112.49,11453900,100.81,-0.004601310758119426,100.65357142857142,99.47300000000001
2018-05-24,2018,5,24,Thursday,20,2018-20,112.14,112.15,110.12,111.23,14084800,99.68,-0.011200990840582126,100.83285714285715,99.41660000000002
2018-05-25,2018,5,25,Friday,20,2018-20,110.46,111.08,110.2,110.66,8283500,99.17,-0.005124438008994869,100.91499999999999,99.34479999999999
2018-05-29,2018,5,29,Tuesday,21,2018-21,109.18,109.2,104.96,105.93,30643800,94.93,-0.04274372199179188,100.5907142857143,99.18459999999999
2018-05-30,2018,5,30,Wednesday,21,2018-21,107.64,108.6,106.65,108.35,17490800,97.1,0.022845401779342467,100.26642857142858,99.0842
2018-05-31,2018,5,31,Thursday,21,2018-21,107.95,108.19,106.42,107.01,19808200,95.9,-0.01236737497700846,99.8,98.95779999999999
2018-06-01,2018,6,1,Friday,21,2018-21,108.34,108.94,107.8,108.4,13594200,97.15,0.012989620697920534,99.45071428571428,98.8546
2018-06-04,2018,6,4,Monday,22,2018-22,108.99,109.26,108.27,108.45,9415400,97.19,0.00046114963536036946,99.10142857142857,98.83760000000001
2018-06-05,2018,6,5,Tuesday,22,2018-22,108.24,108.31,107.07,107.84,10415200,96.65,-0.005624735365444167,98.76928571428573,98.86219999999999
2018-06-06,2018,6,6,Wednesday,22,2018-22,108.66,110.74,108.48,110.36,15453600,98.9,0.02336802101043367,98.57785714285714,98.873
2018-06-07,2018,6,7,Thursday,22,2018-22,111.18,111.5,110.03,110.8,13444400,99.3,0.003987001169734272,98.43999999999998,98.93
2018-06-08,2018,6,8,Friday,22,2018-22,110.62,111.14,110.06,111.11,10383200,99.58,0.0027977043043294625,98.43928571428572,98.99560000000001
2018-06-11,2018,6,11,Monday,23,2018-23,111.12,111.91,110.77,110.83,12642900,99.33,-0.002519973027324318,98.355,99.021
2018-06-12,2018,6,12,Tuesday,23,2018-23,111.14,111.53,109.52,110.19,15294100,98.75,-0.005774555745647669,98.17428571428572,99.07260000000001
2018-06-13,2018,6,13,Wednesday,23,2018-23,110.46,111.45,109.58,109.97,14979700,98.56,-0.0019966533419955024,98.01357142857144,99.094
2018-06-14,2018,6,14,Thursday,23,2018-23,110.28,110.36,107.78,108.03,20487300,96.82,-0.017641141323048837,97.80928571428572,99.051
2018-06-15,2018,6,15,Friday,23,2018-23,107.8,108.38,106.27,107.9,26028600,96.7,-0.0012033163303500904,97.63285714285713,98.9796
2018-06-18,2018,6,18,Monday,24,2018-24,107.26,108.4,106.69,108.18,9786800,96.95,0.002595020300347306,97.77714285714285,98.9632
2018-06-19,2018,6,19,Tuesday,24,2018-24,106.9,107.88,106.6,107.55,12707200,96.39,-0.005823624079887568,97.72642857142857,98.91220000000001
2018-06-20,2018,6,20,Wednesday,24,2018-24,108.18,108.64,107.44,107.54,8876900,96.38,-9.324380555986167e-05,97.76071428571427,98.82320000000001
2018-06-21,2018,6,21,Thursday,24,2018-24,107.1,108.21,106.53,107.51,11048700,96.35,-0.00027872840003329014,97.70357142857144,98.7674
2018-06-22,2018,6,22,Friday,24,2018-24,108.16,108.37,105.51,105.75,19478900,94.77,-0.016370614326817412,97.5307142857143,98.6308
2018-06-25,2018,6,25,Monday,25,2018-25,105.66,105.7,103.96,104.79,16907600,93.91,-0.009078009799626585,97.335,98.53200000000001
2018-06-26,2018,6,26,Tuesday,25,2018-25,104.71,105.21,103.11,104.86,17086800,93.98,0.0006680294261154351,96.98357142857142,98.43619999999999
